0: 751,408,597,558,496,540
1: 1174,1032,1168,915,487,372
2: 274,557,353,724,104,461
3: 85,763,760,757,75,504
4: 548,1204,712,968,617,526
5: 650,942,1017
6: 716,377,172,290,566,988
7: 572,702,913,361,351,220
8: 18,590,653,948,121
9: 893,1114,1088,543,54
10: 1040,207,252,13,684,891,516,723,370
11: 981,529,559,609,807,762
12: 691,722,749,101
13: 252,684,10
14: 244,324,1015,870,1056,71
15: 799,847,236,257,46,143,872
16: 736,38,842,66
17: 164,35,1145,1096,853,1046
18: 8,590,184,874
19: 609,908,188,79,794,762
20: 299,549,914,599,122,475,234
21: 1011,106,172,329,674,566
22: 141,427,894,1137,1169,1109
23: 795,928,822,945,754,1004
24: 1124,643,971,568,73,740
25: 1203,305,1131,679,219
26: 165,261,471,1111
27: 629,747,170,32,604
28: 85,143,1203,872,706
29: 484,1029,965,232,424
30: 1085,284,181,927,980,782
31: 464,981,181,727,312,1085
32: 296,604,170,784,27
33: 1160,794,762,828,807,226
34: 789,80,571,925,210,1013
35: 17,164,514,1191,1077,853
36: 227,1183,683,835
37: 512,1184,861,1211,1119
38: 736,16,1073,585,66
39: 921,190,259,148
40: 685,1156,825,737,360,834
41: 1071,446,398,890,764,1105
42: 288,934,1090,238,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 1010,1033,414,743,840,509,275
46: 85,143,763,947,15,799,957
47: 1035,556,911,1205,944,374,574
48: 384,611,109,742,160,1041,74
49: 501,832,1098,1057,270
50: 233,224,877,767,303,235
51: 303,1113,1126,1062,1005
52: 274,557,721,129,966,755,243
53: 231,481,59,255,195,1045
54: 410,543,625,1088,9,163
55: 297,686,620,188,1160,794
56: 995,1107,73,233,235,855,976,1043
57: 816,579,991,883,712,1204
58: 641,496,341,713,878,759
59: 678,263,255,53,847,1045
60: 392,777,113
61: 494,450,281,402,69,982
62: 859,1181,94,979
63: 790,854,246,606,669,612
64: 605,915,487,448,383
65: 226,833,316,495,1058,1121
66: 1215,38,16
67: 1069,161,814,457,770,115
68: 1209,186,229,797,864,694
69: 402,728,578,168,61,281
70: 1106,761,119,1076,1163
71: 1112,223,180,1056,1093,244,14,519
72: 155,820,860,319,570,486,615
73: 1107,56,568,233,24,971
74: 970,1019,160,48,384,715,442
75: 745,757,711,3,504,603
76: 949,601,964,1080,150,480
77: 300,797,694
78: 399
79: 188,1153,413,1205,908,19
80: 789,34,1157,1161,571,1171
81: 301,922,602,308
82: 621,1166,561,245,631,941
83: 595,689,1154,574,268,944
84: 904,720,628,622,678,263
85: 46,143,763,28,3,504,706
86: 753,498,836,309
