0: 751,408,558,597,496,540
1: 1174,1032,915,1168,64,372,487
2: 104,724,557,461
3: 504,760,763,85,757,75
4: 548,1204,712,968,526,617
5: 650,942,953,256,1017
6: 716,377,172,290,566,988
7: 702,913,572,361,351,220
8: 18,590,653,121
9: 1114,893,163,54
10: 1103,13,252,207,891,516,370,684
11: 981,529,609,807,559,762
12: 692,691,722,749,101
13: 10,1103,252
14: 244,324,1015,870,1056,71
15: 799,847,236,257,46,872
16: 736,38,842,66
17: 853,35,164,1145,1096,1046
18: 8,590,184,874
19: 609,908,79,188,794,762
20: 299,549,914,122,599,234,475
21: 106,172,329,674,566
22: 427,894,1137,1169,1109,349
23: 795,928,1004,754,1130,822
24: 1124,740,971,568,643,73
25: 1203,1131,305,758,679,219
26: 165,261,471,1111
27: 32,604,1158,170,747
28: 872,143,85,1203,1131,706
29: 484,1029,1187,965,232,424
30: 1085,284,181,927,980,782
31: 464,981,181,312,1085,727
32: 27,296,604,170,784,560
33: 1160,762,807,226,828
34: 789,80,571,925,210,1013
35: 17,853,514,164,1191,1077
36: 835,227,683
37: 512,1068,861,1211,1184
38: 736,16,585,1073,66
39: 921,259,190,148
40: 685,97,825,737,360,834
41: 1071,446,398,890,764,1105
42: 288,934,242,238,1090,310
43: 1140,271,531,541,946,958
44: 112,458,358,103
45: 509,840,414,1033,1010,275,743
46: 143,763,947,15,799,957
47: 556,911,944,374,574,1205
48: 74,384,611,109,742,160,1041
49: 501,1057,310,1098,238,270
50: 233,235,767,877,224,303
51: 1005,1113,303,89,1062,1126
52: 274,1136,721,129,966,243,755
53: 231,481,59,255,195,1045
54: 410,543,625,9,893,163
55: 297,686,188,1160,794
56: 1107,73,233,235,976
57: 816,579,991,883,712,1204
58: 641,496,341,713,878,759
59: 678,263,255,53,847,1045
60: 392,777
61: 494,69,281,1036,402,982
62: 859,1181,94,979
63: 790,854,246,606,669,612
64: 383,915,1,487,448,279
65: 226,833,316,495,1058
66: 1073,38,16
67: 814,1069,161,457,770,115
68: 1209,314,694,186,830,229,797
69: 61,281,578,728,402,168
70: 1106,761,119,1076,1163,1177
71: 1112,223,1056,1093,244,519,14
72: 155,820,615,319,570,486
73: 1107,56,568,233,24,971,525
74: 384,48,160,715,970,442
75: 745,757,504,603,3,642
76: 949,997,964,150,480
77: 864,797,694,300
78: 399
79: 1205,1153,413,188,908,19,794
80: 789,34,1157,1161,571,1171
81: 301,922,421,308,602
82: 621,1166,561,245,631,941
83: 268,595,689,1154,574,944
84: 904,720,628,678,257,622
85: 143,763,28,504,706,3
86: 753,309,836
87: 147,640,701,225,696,1060
88: 931,661,482,1105,1109,1137
89: 515,1062,1014,877,51,303
90: 176,547,91,191,373
91: 90,176,222,547,373,221,214
92: 1120,693,139,518,973,1129
93: 166,493,921
94: 412,979,554,1181,62
95: 124,606,984,246
96: 416,576,383,745,711,279
97: 40,685,1141,1156,829,737
98: 548,1204,816,1178,396
99: 786,909,507,333,194,1024
100: 972,232,211,1179,484,889
101: 12,691,749,1077,853,569
102: 152,791,278,464,529,940
103: 358,586,458,44,667,511
104: 2,544,724,1196,1115,1133
105: 335,860,906,615,453
106: 21,1011,674,566,162,1123
107: 537,437,1138
108: 888,882,479,524,612,393,1070
109: 459,469,633,1041,611,48
110: 1139,849,525,995,1107,1043
111: 174,662,776,752
112: 520,458,44,261
113: 777,317,776,174
114: 750,972,232,928,424,530
115: 390,67,161,770,1056
116: 1018,729,332,295,392
117: 885,826,477,726
118: 916,330,158,593,284,917
119: 1076,266,1151,408,70,761,341
120: 880,239,545,768,192,253
121: 1089,8,948,1165
122: 885,826,599,20,549,216,475
123: 490,499,207,397,159,169,898,516
124: 606,771,801,95
125: 271,949,362,805,480
126: 768,439,896,192,1210,593,917
127: 349,962,397,139,159,693
128: 130,522,336,1001,935,1208,977,687
129: 966,1083,52,1172,243
