0: 1151,751,408,558,597,496,540
1: 383,915,1174,1032,487,64
2: 104,724,461,557,1133,1075
3: 504,85,760,763,757,75
4: 548,1204,712,968,526,617
5: 334,953,650,256,942,1017
6: 290,988,162,716,377,172,566
7: 702,913,572,361,351,220
8: 18,590,653,121
9: 163,1114,893,54
10: 901,1103,13,252,207,516,370,684
11: 981,529,609,807,559,762
12: 692,691,722,749,569,101
13: 10,1103,252
14: 870,1056,244,324,1015,71
15: 799,847,236,257,872
16: 736,842,66,38
17: 853,35,164,1096,1046
18: 8,874,184,1197
19: 609,908,79,794,762,188
20: 549,914,122,599,234,475
21: 674,566,106,329,172,705,542
22: 427,1137,894,1169,1109
23: 795,928,530,1004,1130,822,754
24: 1124,740,568,643,233,971,73
25: 1203,476,1131,305,758,679
26: 165,261,471,1111
27: 32,604,170,747
28: 143,1203,1131,85,706,459
29: 484,1029,1187,232,424
30: 1085,284,181,927,980,782
31: 1085,181,727,312,464,981
32: 27,296,604,170,784,560
33: 1160,794,762,807,226
34: 789,80,571,925,1013,210
35: 17,853,514,1191,456,733,164
36: 835,1183,683,227
37: 1037,381,1068,512,1164
38: 736,16,66,585,1073,197
39: 921,190,259,148
40: 355,685,825,737,360
41: 1071,446,890,398,1105,764
42: 288,934,242,238,1090,310
43: 1140,531,1055,946,958,541
44: 112,458,358,103
45: 509,840,414,1033,743,765,1010
46: 872,143,763,799,957
47: 944,374,574,556,911,1205
48: 74,384,611,109,1041
49: 501,1057,310,1098,238,270,1069
50: 233,235,303,767,877,224
51: 1005,1113,1126,89,1062,303
52: 966,129,1136,721,274,243
53: 231,481,59,255,195,1045
54: 410,543,625,893,9,163
55: 297,188,686,1160,794,866
56: 1107,73,233,235,1113,976,200
57: 816,579,883,1204,98
58: 641,496,341,408,878,759,713
59: 678,263,255,53,847,1045
60: 392,777
61: 494,69,281,1036,402,982
62: 1181,94,979,859
63: 790,854,669,246,606,612
64: 406,279,448,383,915,1,487
65: 226,833,316,495,1058
66: 16,38,1073
67: 814,1069,457,161,115,770
68: 1209,314,797,229,186,830
69: 61,281,728,402,380,168
70: 1106,761,959,1076,1163,1177
71: 1112,223,14,1093,1056,244,324
72: 155,319,615,151,820,570
73: 971,1107,56,568,233,235,24
74: 384,48,160,970,715
75: 745,757,504,3,642,603
76: 1195,997,964,150,480,949
77: 864,797,694,1167
78: 399
79: 1153,413,1205,908,19,188
80: 789,34,824,1161,571,1157
81: 301,922,421,308,588,602
82: 631,941,561,245,1166
83: 268,595,689,1154,681,944
84: 904,720,628,678,257,622
85: 504,706,3,143,763,28
86: 309,836,753,375
87: 1185,550,225,696,147,701
88: 931,661,1105,482,1109,1137
89: 515,1062,1014,877,303,51
90: 176,222,756,91,547,373
91: 90,176,222,749,373,221,214
92: 1129,518,1120,693,973,139
93: 166,921
94: 412,979,554,1181,62
95: 124,606,1206,984,246
96: 416,576,383,745,711,279
97: 685,1156,829,737,779
98: 548,1204,816,57,1178
99: 786,909,507,333,194,1024
100: 972,232,1179,484,889
101: 569,1096,1077,853,12,691
102: 152,791,278,464,529,940
103: 358,586,458,44,511
104: 2,544,724,1196,1115,1133
105: 335,860,906,155,615,453
106: 674,21,566,394,1011,162
107: 1084,1138,537,437
108: 888,882,479,393,524,1070
109: 459,469,633,706,1041,611,48
110: 1139,849,525,995,1043
111: 752,662,289,174
112: 520,458,44,261
113: 777,776
114: 972,232,750,928,424,530
115: 870,770,67,161,390,1056
