0: 408,751,558,496,540
1: 448,279,1168,487,1154
2: 298,724,104,461,426
3: 504,15,1050,46,760,763
4: 548,712,968,913,617,526
5: 650,942,953,844
6: 988,566,172,290,377,716
7: 442,337,587,730,361,572
8: 1267,874,653,590,1228,121
9: 1127,543,1223,803,163
10: 621,1166,407,1040,171,509,1152
11: 33,762,19,981
1209: 186,314,773,1055,694,149
1214: 753,498,348,586,677,608
1235: 578,402,989,906,155,982
15: 3,504,143,46,872,85
16: 736,38,842,66
17: 470,164,1180,434,986
1256: 1170,440,1074,1212,340
19: 11,762,529,940,908,981
20: 299,1009,122,549,475,914
21: 106,394,542,674,566,172
1152: 631,407,521,621,10,941
23: 965,928,1262,754,945,795
24: 224,1124,1085,568,740
25: 305,1248,758,1203,476,679
26: 165,1263,261
27: 604,784,1220,170,32,629,747
28: 1203,85,504,742,633,706
29: 484,619,100,1029,424,232
30: 618,917,284,126,593,927
31: 152,529,727,917,782,181
32: 395,919,170,560,784,27
33: 11,762,55,807,981,828,866
34: 661,571,789,925,292
35: 1145,876,514,733,164
36: 227,671,683,1017,1183,835
37: 783,811,861,1119,512
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 360,832,238,992,356
41: 446,1122,890,285,49,1090
42: 1116,288,1054,479,934,310
43: 271,531,541,946,958,136
44: 358,103,112,458
45: 1004,1194,1010,840,723,1033
46: 143,847,195,763,3,15
47: 1035,556,1199,525,681,1028,268
48: 742,642,468,633,657,459
49: 285,398,501,446,41
50: 1014,222,56,976,1043,1107
1270: 1249,74,384,1275,203,187
52: 806,966,1224,728,129,697
53: 897,481,865,759,799,622
54: 669,524,738,1088,1251,1217
55: 33,762,794,686,866,620
56: 976,855,1043,50,1174,1107
57: 816,204,579,883,991,1204
58: 878,496,540,641,1189,713
59: 957,1006,257,592,757,1197
60: 1255,113,174,1101,752,777
61: 281,982,450,1258,168,402,380
62: 1181,94,979,859
63: 393,612,888,242,250,825
64: 745,416,1020,96,448,383
65: 807,833,316,495,226,1121
66: 1215,280,16,38
67: 1261,774,1246,457
68: 993,1055,694,77,300,311
69: 467,613,734,806,697,989
70: 381,266,959,1177,119
71: 627,1015,974,1057,1112,1083,1072
72: 365,422,1266,1268,1084,319
73: 1077,1016,1139,1014,1032,1107
74: 1225,109,384,611,1249,160,1270
75: 760,757,1197,488,605,603
76: 150,480,964,949,1080
77: 797,1055,68,300
78: 399,1267,1228,455
79: 188,1178,1190,908,413,794
80: 1259,1169,182,1253,661,571
81: 308,602,922,301
1231: 386,795,822,647,247,867
1167: 936,867,1100,823,1185
84: 904,628,263,678,249,564
85: 1203,476,28,872,504,15
86: 836,309,753,498
87: 147,610,451,624,696,1034
88: 1259,403,1169,660,1011,987
89: 1106,1113,175,1019,515,235
1218: 1244,265,493,166
91: 1075,1081,221,1096,201,810
1255: 116,113,60,1091,634,1101
93: 145,203,493,1244,921,190
94: 282,979,412,554,1181,62
95: 606,771,984,528
96: 711,605,1020,745,64
97: 355,985,788,639
98: 548,1204,816,317,396,213
99: 593,118,1024,194,786,333
100: 484,29,211,1179,232,972
101: 1099,1093,1162,1069,1112,1083
1250: 705,658,1070,479,1054
103: 358,586,44,458,511,667
104: 724,544,933,258,2
1269: 1036,615,1265,506,860,1039
106: 21,394,566,162,403
107: 1138,437,1118,537
108: 250,882,625,669,246,612
109: 1225,459,74,657,611
1196: 1027,434,1086,691,191
111: 752,113,295,392
112: 520,458,261,44
113: 1255,116,295,60,752,111
114: 232,972,928,1262,750,530
115: 770,1067,1056,1142,1093,1069
116: 1255,113,295,620,1091,729
117: 477,726,937,826
118: 593,99,927,786,916,158
119: 341,513,70,266,408,1177
1176: 554,731,301,588,328
121: 1228,1240,1252,653,8
122: 599,885,549,20,216,475
1257: 881,785,852,920,193,327
124: 606,771,418,539,801,829
125: 271,805,362,956,902,480
126: 1135,439,1024,593,618,30
127: 159,207,1274,427,519,693,139
1238: 601,964,997,787
129: 243,728,1224,52,274
1217: 1251,163,410,543,738,54
131: 954,683,843,198,904,720
132: 1182,700,452,780
133: 1131,1188,293,670
134: 438,1111,690,649,435
135: 486,570,308,421
136: 655,43,541,946
137: 861,1211,906,335,982,1258
138: 418,539,536,477
139: 693,127,207,973,397
140: 585,368,725,142,197,343
1247: 1136,153,365,1268
142: 983,725,978,553,368,140
143: 678,847,46,249,872,15
144: 216,626,475,429,950,353
145: 203,400,93,187,190
146: 1031,901,675,508,645,723,1065
147: 640,87,610,700,451,624,575
148: 851,39,259,387
149: 936,1140,830,314,773,1209
150: 322,338,902,76,480
1182: 132,1159,452
152: 31,529,727,278,1210,940
153: 1136,1247,1268,467,613,319
154: 668,306,1239,875,1276,562
155: 906,1260,734,820,989,1235
156: 334,998,198,1023,1000,1189
157: 506,453,704,664,286,382
158: 916,938,701,118,927,284,264
159: 127,1134,207,519,449
160: 1249,220,611,74,442,587
161: 1062,798,1081,221,1068
162: 538,182,988,566,106
163: 1217,410,9,543,1243,803
164: 470,1037,733,17,35
165: 26,598,520,261,831
166: 493,695,1241,963,265,1218
167: 716,856,430,326,217,377
168: 243,728,578,402,380,61
1160: 1044,1144,417,1108,1213,1153
170: 1158,32,919,629,27
171: 1040,397,509,407,518,10
172: 566,6,329,716,674,21
173: 401,839,811,827,381
174: 776,1101,317,60,1234,777
175: 943,1106,89,405,235
176: 214,508,645,1030,798,632,517
177: 704,248,850,664,369,862
178: 430,326,831,520,458,667
179: 327,546,718,778,990
180: 1079,449,519,432,223,627,202
181: 833,981,31,529,782,316
182: 538,162,80,1259,1253
183: 565,892,746
1157: 1129,1011,1094,331,446,890
185: 196,535,503,415,886,1239
186: 314,1209,1055,229,797,864
187: 145,203,400,1249,1270,970
188: 79,1178,1153,1205,1035,413
189: 895,949,362,306,857
190: 39,921,145,93,259
191: 1113,1196,434,923,1126
192: 439,253,1210,618,727
193: 1170,1212,920,1257,327
194: 347,1024,507,534,333,99
195: 799,957,847,46,763
196: 535,185,237,682,1216,503
197: 364,1222,1221,140,343
198: 334,156,720,131,954
199: 235,845,967,1019,1191,200,1021,796
200: 303,1191,199,1021,796,1041
201: 1115,1133,1063,1096,1075,91
202: 423,388,223,627,974,1079,180
203: 145,93,187,493,1275,1270
204: 57,579,991,297,1018,634
205: 792,354,212,1227,948
206: 463,1049,754,945,462,584
207: 127,1134,159,139,1040,397
208: 840,1065,717,1002,1052,1066
209: 256,990,769,718,320,276
210: 292,1274,1013,1073
211: 680,1146,1025,484,100,1179
212: 617,526,205,354,283,1227
213: 396,548,98,617,283,363
214: 675,508,176,767,810,1081,798
215: 663,813,607,217,856,325
216: 626,719,144,475,122,885
217: 326,873,607,215,856,167
1212: 920,359,862,1170,1256,193
219: 385,963,469,706,679,793
220: 1249,160,970,442,318,351
221: 1075,1081,91,1186,1068,798,161
222: 1014,50,1046,1076,1068,1062,1043
223: 244,432,627,1015,180,202
224: 24,1124,643,1016,568,233
225: 1060,550,527,1110,1185
226: 378,1121,807,65,376,828
227: 735,339,671,36,683,843
228: 560,672,1007,267,296
229: 541,652,186,314,655,864
230: 986,955,470,1037,401,1095
1234: 777,776,174,289
232: 114,972,29,100,424,1262
233: 568,525,1016,1139,224,1028
234: 914,429,966,1224,748,721
235: 405,845,199,89,943,175,1019
236: 249,564,872,735,476,758
237: 196,535,682,841
238: 825,992,888,834,360,40
1177: 848,1026,959,70,119
240: 912,673,1242,626,950,544
241: 857,956,637,871,386,647
242: 63,250,934,825,310
243: 728,129,168,557,380
244: 432,223,1137,482,1105,1015
1166: 621,10,509,821,1004,975
246: 669,524,790,854,108,612
