0: 751,408,597,558,496,540
1: 1168,1032,372,915,487,1064
2: 724,104,461,557,1133,1075
3: 760,763,75,603,1041
4: 548,1204,712,968,526,617
5: 650,942,844
6: 988,566,377,172,716,290
7: 702,913,361,442,220,351
8: 18,590,653,121,948
9: 1223,543,163
10: 1040,207,684,252,891,516,723,509,370
11: 981,529,609,807,559,762
1209: 345,694,1167,186,773
1214: 753,498,586,348,608,677
14: 1015,244,324,870,457,1056
15: 85,143,257,1006,28,872
16: 736,38,66
17: 1046,853,35,1145,986,434
18: 8,590,184,874
19: 609,908,188,79,794,762
20: 299,1009,914,122,549,475
21: 1011,106,172,674,329,566
22: 141,894,1169,427,1109,499
23: 795,754,424,945,965
24: 1124,643,568,73,740,971
25: 305,1203,476,679,1188
26: 165,261,1155
27: 629,747,170,604,32,1220
28: 1203,872,15,85,504,706
29: 484,1029,965,232,424
30: 1085,917,980,927,1210,284
31: 981,529,181,727,464,1085
32: 604,296,1220,170,784,919,27
33: 1160,794,762,807,226,866,828
34: 210,1013,925,789,80,292
35: 1191,164,1077,1145,853,17
36: 1017,1183,683,227,835
37: 512,1095,450,861,494,1068
38: 736,16,585,66,1215,1221
39: 921,190,259,148
40: 825,985,737,360,834
41: 1071,446,1105,398,1142,890
42: 288,934,1090,242,310,992
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,1002,840,1010,414,275
46: 85,143,763,947,799,957
47: 1035,1205,944,83,374,574
48: 657,742,1019,109,633,1050
49: 939,270,832,1098,446,285
50: 767,224,877,235,303,233,56
51: 303,1113,515,1126,1062,1005
52: 274,721,1224,1083,1172
53: 231,481,59,255,195,1045
54: 969,528,543,738,1088,524
55: 297,686,620,188,1160,794
56: 233,1107,50,224,235,1043
57: 816,579,991,883,1204,712
58: 641,496,341,713,878,759
59: 678,263,255,53,847,1045
60: 116,1190,777,392,113
61: 281,168,69,402,982,494
62: 1181,979,282,859
63: 790,854,393,612,246,1022
64: 448,279,605,487,96,383
65: 226,833,316,495,1058,1121
66: 1215,280,16,38
67: 1180,814,1081,161,115,1069
68: 797,77,186,1055,694,300
69: 613,578,728,402,168,61
70: 119,266,381,1163,1106,761
71: 1112,1056,180,1093,244,223
72: 365,422,319,570,820,486
73: 233,1107,24,568,525,849,971
74: 970,220,384,611,442,160
75: 745,711,603,760,757,3
76: 949,601,1080,964,150,480
77: 797,68,694,300
78: 399,455
79: 188,1153,413,1205,908,19
80: 789,1157,1094,571,925,802,34
81: 308,602,922,301
82: 621,245,1152
83: 595,268,689,574,47,944
84: 904,720,628,622,678,263
85: 15,143,763,46,504,28
86: 753,498,836,309
87: 147,640,451,696,1060,701
88: 931,272,987,890,1105,482,1137
89: 1014,775,346,1062,877
1218: 93,265,166,493
91: 176,547,1096,221,692,214,974,627
92: 614,693,846,139,561,518,973
93: 1218,493,921
94: 412,979,554,328,1181
95: 124,606,984,771
96: 745,711,605,64,416,383
97: 737,355,779,829,1141,489
98: 396,816,548,1204,317
99: 786,909,333,194,330
100: 889,211,1146,484,232,972
101: 569,853,691,1077,221,722,749,201
102: 278,374,152,464,529,940
103: 358,586,458,44,667,511
104: 724,544,2,1196,1133
105: 615,453,155,860,335
106: 21,1011,988,566,162
107: 537,748,437,1138
108: 1070,882,250,669,612,888
109: 459,469,633,48,1050
110: 1032,1174,849
111: 752,777,174,113
112: 520,458,44,261
113: 392,60,777,111
114: 232,972,424,750,530,928
115: 161,770,390,1069,67
116: 1018,1190,60,729,295,392
117: 477,726,937,826
118: 916,330,593,284,938,158
119: 70,266,1151,408,761,341
120: 192,342,768,545,880,253
121: 948,8,1149
122: 599,885,549,20,475,216
123: 169,397,127,159,207,898,516
124: 606,95,418,771,790,801
125: 271,805,362,956,902,480
126: 192,1210,439,1024,593,917
127: 349,139,1008,159,123,397
128: 740,522,1078,1128,1001,977,336
129: 274,461,1083,426,755,1063
1217: 1088,625,447,410,887
131: 954,1183,198,904,1021,683
132: 707,1159,378,780
133: 1053,1131,385,670
134: 307,1061,803,649,583,435
135: 1036,570,308,421
136: 655,541,946
137: 861,1211,982,906,335,382
138: 539,536,477,937
139: 127,1008,92,693,397,973
140: 368,142,983,725,343
141: 22,894,500,703,1137,1109,432
142: 140,368,302,978,553,983
143: 15,85,763,46,257,799
144: 950,626,475,216,353,429
145: 190,400,203,187,970,277
146: 723,840,684,901,1065,645
147: 640,87,610,1034,1060
148: 851,39,387,259
149: 247,527,830,254,1140,314,773
150: 902,480,322,338,76,1080
151: 1118,365,319,153
152: 312,910,791,464,278,102
153: 806,1118,151,319,1084
154: 668,306,185,503,875,562
155: 820,1084,860,989,105
156: 1189,1023,334,998,720,198
157: 453,177,594,286,382,359
158: 451,938,118,284,927,264
159: 127,349,207,499,123,516
160: 442,587,657,611,74
161: 390,115,67,1081,287,201
162: 824,538,988,566,106,182
163: 803,447,690,9
164: 1191,35,456,733,1145
165: 26,261,598,831,520
166: 963,695,493,293,265,1218
167: 430,377,326,217,215,716
168: 281,61,380,578,69,497
169: 407,171,123,397,898,1194
170: 676,919,1158,27,32
171: 407,169,1194,621,485,245
172: 716,856,329,566,6,21
173: 391,811,839,827,470,1027
174: 317,777,1178,776,752,111
175: 515,1126,1148,943,405
176: 756,91,547,214,222,775
177: 615,453,157,664,594,248
178: 430,667,326,831,520,458
179: 852,323,327,1170,778
180: 1112,71,627,1079,223,798
181: 31,981,1085,980,559,782
182: 1116,1161,824,162,1094,1157
183: 746,425,438,665
184: 18,874,387,851,399
185: 196,535,503,415,886,154
186: 1055,314,773,694,1209,68
187: 695,384,793,970,145,203
