0: 751,408,597,558,1219,496,540
1: 1032,1168,372,915,487
2: 724,104,557,461,1133,1075
3: 85,763,760,75,504,603
4: 548,1204,712,968,526,617
5: 650,942,844,1017
6: 716,377,172,290,566,988
7: 702,913,361,442,351,220
8: 18,590,653,121,948
9: 543,893,1114,1127,1088
10: 1040,207,252,684,891,516,723,370
11: 559,981,529,609,762,807
12: 722,749,101,569
1214: 753,498,586,348,608,677
14: 1015,244,324,870,1056,519
15: 143,28,257,799,236,872
16: 736,842,66,38
17: 164,35,1145,853,1046
18: 8,590,184,874
19: 609,908,762,188,79,794
20: 299,914,122,549,475
21: 1011,106,172,674,329,566
22: 141,894,1109,1137,1169,427
23: 795,754,965,945,206
24: 1124,643,568,73,740,971
25: 1203,872,476,305,679
26: 165,261,1155
27: 629,747,170,32,1220
28: 85,143,15,1203,872,706
29: 484,1029,1187,965,232,424
30: 1085,284,917,181,927,980
31: 981,727,464,1085,181
32: 604,296,1220,170,784,27
33: 1160,794,828,762,807,226
34: 789,80,571,925,210,1013
35: 17,164,1191,1077,298,853
36: 227,835,683
37: 1184,512,1095,861,450,1068
38: 66,1215,16,585,197,1175
39: 921,190,259,148
40: 825,737,1086,360,834
41: 1071,446,1105,890,398
42: 288,934,1090,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 743,1033,414,1010,509,840,275,208
46: 143,763,947,799,957
47: 1035,911,1205,944,374,574,413
48: 742,160,657,109,611
49: 939,270,832,1098,285,1057
50: 767,224,877,303,235,56,233
51: 303,1113,1126,1062,1005
52: 274,721,966,129,1083
53: 231,481,59,255,195,1045
54: 625,1088,543,524,969
55: 297,686,620,188,1160,794
56: 995,1107,73,233,50,235,976,1043
57: 816,579,1101,991,883,1204,712
58: 641,496,341,713,759,878
59: 678,263,255,53,847,1045
60: 392,116,1190,777,113
61: 494,168,281,402,69,982
62: 859,1181,94,979
63: 790,854,393,246,669,612
64: 605,915,487,96,448,383
65: 1058,1121,495,226,833,316
66: 1215,280,38,16
67: 161,115,770,1081,814,1069
68: 186,1055,694,229,797,864,77
69: 613,402,728,578,168,61
70: 119,266,381,1076,761,1163
71: 1112,1093,180,1056,244,519,223
72: 319,422,570,820,860,486
73: 995,1107,56,233,24,568,849,971
74: 970,160,384,611,1197
75: 745,711,760,757,3,603
76: 949,601,964,1080,150,480
77: 797,68,694,300
78: 399,1165
79: 188,1153,413,1205,908,19
80: 789,34,1157,571,1094
81: 308,922,602,301,588
82: 621,941,171,245,1007,1152
83: 595,689,268,1154,574,944
84: 904,720,628,622,678,263
85: 143,763,28,3,504,706
86: 753,498,836,309
87: 147,640,1060,451,696,701
88: 482,1137,1105,931,987,1109
