0: 751,408,597,558,496,540
1: 1174,1032,487,915,64,1168
2: 274,557,104,724,461
3: 504,760,85,763,757,75
4: 548,1204,712,968,526,617
5: 650,942,953,256,844,1017
6: 716,377,172,290,566,988
7: 702,913,572,361,351,220
8: 18,590,653,121
9: 893,1114,163,543,54
10: 252,1103,13,684,1040,207,891,516,370
11: 981,529,609,807,559,762
12: 691,722,749,101
13: 10,252,1103,684
14: 244,324,1015,870,1056,71
15: 799,847,236,257,46,143,872
16: 736,38,842,66
17: 164,35,1145,1096,853,1046
18: 8,590,184,874
19: 609,908,188,79,794,762
20: 299,549,914,122,599,475,234
21: 1011,106,172,329,674,566
22: 141,427,894,1137,1169,1109
23: 795,928,945,754,1004,822
24: 1124,740,643,568,73,971
25: 1203,1131,305,679,219
26: 165,261,471,1111
27: 32,604,170,747
28: 85,143,1203,872,706
29: 484,1029,965,232,424
30: 1085,284,181,927,980,782
31: 464,981,181,312,1085,727
32: 27,296,604,170,784
33: 1160,794,762,807,226,828
34: 789,80,571,925,210,1013
35: 17,164,514,1191,1077,853
36: 227,683,835
37: 512,861,1211,1119,1184
38: 736,16,585,66,1073
39: 921,259,190,148
40: 685,825,737,360,834
41: 1071,446,398,890,764,1105
42: 288,934,1090,238,242,310
43: 271,531,541,946,958
44: 112,458,358,103
45: 509,1033,414,1010,371,840,275,743
46: 143,763,947,15,799,957
47: 556,911,944,1205,374,574
48: 384,611,109,742,160,1041,74
49: 501,832,310,238,1098,270,1057
50: 233,235,224,767,877,303
51: 1005,1113,303,1126,1062
52: 274,721,129,243,755
53: 231,481,59,255,195,1045
54: 410,543,625,9,447,163
55: 297,686,188,1160,794
56: 995,1107,73,233,235,855,976
57: 816,579,991,883,712,1204
58: 641,496,341,713,878,759
59: 678,263,255,53,847,1045
60: 392,777,113
61: 494,281,402,69,982
62: 859,1181,94,979
63: 790,854,246,606,669,612
64: 605,383,915,1,487,448
65: 226,833,316,495,1058,1121
66: 1215,38,16
67: 814,1069,161,457,770,115
68: 1209,314,694,186,229,864,797
69: 402,578,728,168,61,281
70: 1106,761,119,1076,1163,1177
71: 1112,223,1056,1093,244,14,519
72: 155,820,615,319,570,486,860
73: 1107,56,971,568,233,24
74: 970,1019,442,160,48,384,715
75: 745,757,711,504,603,3
76: 895,949,964,150,480
77: 797,694,300
78: 399
79: 188,1153,413,1205,908,19,794
80: 789,34,1157,571,1161,1171
81: 301,922,421,308,602
82: 621,1166,561,245,631,941
83: 595,689,1154,574,268,944
84: 904,720,628,678,263,622
85: 143,763,28,504,706,3
86: 753,498,836,309
87: 147,640,225,696,701,1060
88: 931,661,482,1105,1109,1137
89: 515,1062,775,1014,877,303
90: 547,91,191,373
91: 90,176,222,547,191,373,221,214
92: 1129,1120,693,139,518,973
93: 166,493,921
94: 412,979,506,554,1181,62
95: 124,606,984,246
96: 416,576,383,745,711,279
97: 355,685,1156,829,1141
98: 548,1204,816,396
99: 786,909,507,333,194,1024,330
100: 972,232,211,484,889,1179
101: 12,691,722,749,1077,569,853
102: 152,791,278,464,529,940
103: 358,586,458,44,667,511
104: 1196,544,724,2,1133,461
105: 335,860,906,1036,615,453
106: 21,1011,566,162,824,1123
107: 537,748,437,1138
108: 888,882,479,524,612,1070,393
109: 459,469,633,1041,48,611
110: 1139,849,525,1107,971,1043
111: 752,662,776,174
112: 520,458,44,261
113: 174,317,777,60
114: 972,232,750,928,424,530
115: 390,67,161,770,1056
116: 1018,729,332,295,392
117: 885,826,477,726
118: 916,330,158,593,284,917
119: 266,1151,408,70,761,341
120: 880,239,545,768,192,253
121: 8,1089,1165
122: 885,826,599,20,549,216,475
123: 490,499,207,397,159,169,898,516
124: 606,95,801,771
125: 271,949,362,805,902,480
126: 768,439,192,1210,593,917
127: 349,962,397,139,159,693
128: 130,522,336,1001,935,1208,552,977,687
129: 966,1083,52,1172,243
130: 128,1078,522,336
131: 954,1021,198,904,564,735
132: 707,378,780
133: 1053,714,671,385,293,670
134: 307,1155,649,803,583
135: 421,422,308
136: 655,652,541,946
137: 861,1211,982,335,906,999
138: 477,937,539,536
139: 127,397,92,693,973,407
140: 368,585,142,197,269,1073
141: 894,1137,22,1042,703,500
142: 140,368,1122,983,343,269
143: 46,85,763,28,15,799,872
144: 950,626,216,475,429,353
145: 400,203,187,970,1019,277
146: 723,840,684,675,901,1065,645
147: 640,87,993,1060,1034
148: 851,39,259,387
149: 247,527,1100,314,773,830
150: 902,480,322,338,76,1080,964
151: 365,319,1118,153,820
152: 102,312,910,879,791,464
153: 1118,1084,151,734,820
154: 668,306,189,503,875,562
155: 820,615,72,734,989,860
156: 1189,1023,334,998,720,198
157: 177,382,594,286,359
158: 916,118,284,451,938,927
159: 127,349,397,218,427,123,499
160: 742,48,657,715,74
161: 1081,201,67,814,390,115
162: 566,988,106,538,824
163: 1088,447,9,410,54
164: 17,35,1191,733,1145,1027
165: 26,261,1111,598,831,520
166: 93,265
167: 716,377,217,215,607,430
168: 380,497,648,578,69,281
169: 407,171,397,123,898,960,1194
170: 676,784,919,1158,27,32
171: 407,169,245,1194,621
172: 716,6,856,329,566,21
173: 1145,1027,470,827,839,391
174: 113,317,776,111
175: 515,1062,346,1016,943,405
176: 222,547,91,756,1014,775
177: 157,382,453,664,594,248
178: 430,667,326,831,520,458
179: 546,852,327,778,323,785
180: 1112,223,974,627,1079,798
181: 981,31,1085,30,559,782
182: 660,824,1123,1161,1116,1157
183: 563,746,425,665
184: 387,851,18,399
185: 196,535,503,415,886
186: 68,314,229,830,1055,652
187: 695,384,793,970,145,203
188: 1153,79,19,794,297,55
189: 154,668,306,895,949,1195
190: 400,203,493,39,921,259
191: 569,1096,373,434,90,547,91,654
192: 253,1210,342,120,768,126
193: 862,369,785,1212,1074,327
194: 507,1012,333,534,1024,99
195: 947,199,796,53,231,1045
196: 535,185,237,682
197: 600,364,269,1073,140,1175
198: 131,954,156,334,904,720
199: 195,947,796,817,592,957,465
200: 491,976,772,1005,1113,766
201: 161,1081,876,287,390,428
202: 388,1079,449,423,466,1031
203: 145,190,400,187,493,695
204: 297,686,1044,579,1101,634
205: 653,792,354,389,863,948,926
206: 754,1004,644,507,333,454,463
207: 123,1040,490,499,10,252,516
208: 275,1001,1128,840,1065,717,414
209: 718,990,320,276,256,769
210: 1013,789,34,272,1102
211: 1146,484,619,1179,100
212: 283,617,526,702,304,354
213: 283,617,548,363,838
214: 221,974,627,222,91,508
215: 663,607,813,167,716,856
216: 626,719,144,475,122,885
217: 873,435,607,430,326,167
218: 349,159,427,499
219: 385,1188,25,305,679,1050
220: 351,318,361,1019,442,7
221: 974,627,214,692,749,373,91
222: 176,91,627,214,508,1014,573
223: 1112,71,180,244,519,1079,449
224: 50,233,767,810,568,517
225: 550,1185,696,345,1060,87
226: 807,833,65,33,1121,828
227: 36,683,843,339,714,835
228: 672,1173,420,267,560,709
229: 68,186,652,655,864,797
230: 1038,848,959,827,811,401,955
231: 53,481,897,903,195,796
232: 100,114,972,484,29,424
233: 50,235,224,568,73,56
234: 1136,429,20,914,1104,475
235: 50,233,1113,303,56,976
236: 257,249,476,15,872
237: 196,535,682,841
238: 242,1098,360,42,49,310
239: 120,880,1208,366,545,765
240: 950,626,489,673,912,544
241: 1130,386,530,871,857,647
242: 238,360,250,825,42,934
243: 578,728,1172,755,129,52
244: 432,324,14,71,223,519
245: 407,171,561,973,621,82
246: 528,1022,984,606,95,669,63
247: 149,1049,527,823,1100,1125
248: 594,850,664,781,262,177
249: 236,257,622,564,476,1006
250: 825,985,888,882,934,242
251: 302,978,375,836,899,567
252: 10,1103,13,684,1042,321,1040,207
253: 192,342,120,880,868,879
254: 637,647,961,1100,1125,386
255: 59,263,759,53,481,513
256: 953,769,209,320,650,5
257: 236,249,622,678,15,847
258: 1133,952,1075,298,350,514
259: 39,190,400,387,379,148
260: 1170,440,589,778,597,357,558
261: 26,165,112,520
262: 781,588,602,409,664,248
263: 59,678,255,759,713,84,628
264: 1135,927,980,451,701,688
265: 670,293,166
266: 119,1076,783,381,1038,1151
267: 732,1152,560,228,709
268: 278,574,1147,83,595,791
269: 364,197,140,142,343,725,846
270: 1069,939,1057,1098,666,49
271: 43,531,125,805,902
272: 1169,1109,1102,789,661,210
273: 1061,471,438,565
274: 52,557,2,721,755,1063
275: 208,1001,366,1033,45,414
276: 320,869,718,209
277: 1019,145,400,318,1197,379
278: 374,574,268,102,791,940
279: 448,406,383,576,96,444,1082
280: 1215,932,646
281: 494,450,61,69,380,168,391
