0: 1151,751,589,558,597,496,540
1: 915,1174,1032,487,64,383
2: 104,724,461,557,1133,1115,1075
3: 504,85,763,757,75
4: 968,712,526,617
5: 334,953,1017,256,650,942
6: 290,377,988,172,674,21,566
7: 702,913,572,361,351,220
8: 18,1165,590,121,653
9: 1003,893,1114,54,163
10: 901,207,1103,13,370,516,684
11: 559,981,529,609,807,762
12: 569,691,722,443,221,692,749
13: 10,207,1103,321,252,490,499
14: 244,324,1015,870,1056,71
15: 799,847,236,257,622,872
16: 736,842,66
17: 1046,853,35,733,1096
18: 8,1165,590,184,874,1197
19: 188,794,762,609,79
20: 549,914,122,475,599,234
21: 674,566,1090,542,172,6
22: 1109,272,1137,894,427,1169
23: 754,530,822,386,1004,928
24: 224,568,73,233,1124,740,971
25: 1203,476,1131,305,758,459,679
26: 165,261,1111,471
27: 296,747,32,560,1158,604
28: 1203,1131,143,706,85,459
29: 484,619,1187,100,232
30: 1085,284,181,559,927,980,782
31: 1085,181,312,727,464,981
32: 560,784,676,170,1158,27
33: 794,762,807,226,1121,1160
34: 1013,210,789,1161,1171,925,292
35: 1191,456,648,17,853,733
36: 1183,683,227,835
37: 1068,999,861,1037,381,512
38: 1073,66,1175,197,280
39: 921,259,190,148
40: 355,685,737,825,1098
41: 1071,446,398,890,1105,764
42: 242,238,288,934,310,1057
43: 531,1140,652,1055,541,946
44: 358,103,112
45: 509,743,812,840,371,414,765
46: 872,143,763,957,799,760
47: 556,911,1154,1205,374,944
48: 384,1041,109,469,611,695
49: 360,270,238,1069,939
50: 235,303,233,573,877,767,224
51: 1005,1113,1062,89,303
52: 129,467,966,1136,1104,274,243
53: 231,481,59,255,195,1045
54: 410,625,163,9,893,543
55: 188,794,686,866,1160,620
56: 73,235,1113,1107,200,976
57: 816,1198,1204,98,317
58: 408,496,759,878,641,540,713
59: 678,263,255,53,847,1045
60: 295,116,634,392,777
61: 494,1036,380,69,402,281
62: 94,979,859
63: 669,95,246,606,612,969
64: 406,279,383,1,487,448
65: 226,833,316,495,1121,1058
66: 1073,38,16
67: 814,939,161,457,115,770
68: 1209,314,1100,694,830,797
69: 380,648,168,402,728,61
70: 1076,848,959,1163,1177,761
71: 1112,223,1056,1093,14,244,519
72: 319,615,155,153,151,820,1150
73: 235,233,56,24,971,1107
74: 384,1041,742,160,970
75: 745,757,504,3,642,603
76: 150,480,949,997,1195,362,964
77: 797,1167,864,694
78: 1149,399,1165,184
79: 609,908,413,1153,19,188
80: 571,809,1011,824,182
81: 301,308,922,421,588,602
82: 1007,420,561,941,1166
83: 268,595,689,372,681,1154,944
84: 1189,720,628,678,257,904
85: 504,3,706,143,763,28
86: 309,375,836
87: 225,345,1185,550,696,701
88: 931,1105,661,482,764,1137
89: 515,1062,1014,877,303,51
90: 91,373,756,176,547,654
91: 90,373,176,221,749,214,222
92: 693,1008,1120,518,139
93: 166,1188,921
94: 62,1181,554,979
95: 63,1206,246,124,606
96: 416,711,745,279,383
97: 788,829,779,1156,737
98: 548,1204,57,317,1190
99: 507,1002,786,1024,330,916
100: 875,972,232,484,29,889,1179
101: 569,691,1077,191,1096
102: 152,464,791,278,981,529,940
103: 358,44,112,458,511,586
104: 2,950,724,544,933,1115
105: 335,453,486,615,155,860
106: 403,394,660,674,566,1011,162
107: 153,1084,1138,537
108: 888,479,393,524,1070
